, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-06-21,23590.0,16859.0,4933.0,5787.0,5298.0,11971.0,262.0,949.0,2369.0,4186.0,2653.0,6839.0,217.0,8083.0,14026.0,22167.0,24052.0,3548.0,27766.0,2039.0,2492.0,109.0,129886.0,4549.0,137393.0,90000.0,5672.0,2735.0,98889.0,2965.0,101196.0,574.0,3955.0,105962.0,106282.0,206.0,223.0,295.0,756.0,2572.0,67.0,2751.0,234.0,1077.0,596.0,1351.0,336.0,1490.0,460.0,252.0,458.0,734.0,529.0,1495.0,5968.0,6568.0,8587.0,12724.0,17.0,6403.0,4928.0,2302.0,2037.0,33.0,4630.0,390.0,170.0,6224.0,528.0,501.0,935.0,673.0,115.0,289.0,747.0,4783.0,1317.0,1184.0,17.0,53.0,0.0,2.0,749.0,260.0,2698.0,314.0,10676.0,11914.0,11640.0,1889.0,26534.0,6040.0,3049.0,7397.0,33932.0,33932.0,34013.0,34013.0,123.0,147022.0,71.0,92.0,4.0,1.0,370.0,665.0,154088.0,4639.0,155224.0,1052.0,409.0,845.0,158092.0
2010-06-22,23234.0,16810.0,4777.0,5682.0,5056.0,11643.0,257.0,898.0,2303.0,4036.0,2513.0,6549.0,210.0,7727.0,13524.0,21744.0,23614.0,3384.0,27117.0,1981.0,2838.0,109.0,128313.0,4373.0,135995.0,90000.0,5451.0,2612.0,98283.0,2884.0,100229.0,548.0,3743.0,104050.0,104077.0,203.0,218.0,287.0,649.0,2588.0,65.0,2764.0,219.0,1027.0,567.0,1311.0,305.0,1472.0,461.0,208.0,414.0,720.0,530.0,1441.0,5893.0,6479.0,8454.0,12703.0,16.0,6371.0,4900.0,2262.0,1999.0,34.0,4555.0,373.0,161.0,6183.0,511.0,490.0,898.0,638.0,109.0,281.0,700.0,4736.0,1299.0,1165.0,15.0,51.0,0.0,2.0,682.0,248.0,2593.0,301.0,10501.0,11713.0,11172.0,1835.0,26481.0,5649.0,2896.0,7013.0,33493.0,33493.0,33572.0,33572.0,117.0,140675.0,70.0,90.0,4.0,1.0,362.0,651.0,147028.0,4624.0,148085.0,1032.0,404.0,836.0,150844.0
2010-06-23,23156.0,16712.0,4739.0,5548.0,4861.0,11501.0,245.0,849.0,2237.0,3898.0,2365.0,6263.0,204.0,7417.0,13213.0,21410.0,23272.0,3220.0,26517.0,1925.0,2788.0,107.0,126844.0,4178.0,134249.0,90000.0,5261.0,2498.0,97952.0,2838.0,99866.0,521.0,3613.0,103537.0,103556.0,202.0,215.0,281.0,614.0,2607.0,62.0,2779.0,206.0,983.0,545.0,1278.0,285.0,1441.0,460.0,154.0,342.0,697.0,530.0,1356.0,5775.0,6345.0,8274.0,12683.0,14.0,6341.0,4874.0,2224.0,1963.0,33.0,4469.0,356.0,155.0,6144.0,493.0,478.0,858.0,595.0,103.0,270.0,649.0,4687.0,1281.0,1141.0,11.0,50.0,0.0,2.0,628.0,236.0,2474.0,288.0,10319.0,11515.0,10695.0,1783.0,25714.0,5285.0,2729.0,6636.0,32350.0,32350.0,32426.0,32426.0,112.0,138445.0,70.0,87.0,2.0,1.0,333.0,618.0,144229.0,4610.0,145132.0,1018.0,399.0,832.0,147579.0
2010-06-24,23274.0,16605.0,4650.0,5433.0,4696.0,11228.0,231.0,809.0,2162.0,3751.0,2191.0,5943.0,204.0,7093.0,12886.0,21089.0,22945.0,3061.0,26025.0,1872.0,2739.0,109.0,125484.0,3994.0,132629.0,90000.0,5031.0,2390.0,97645.0,2734.0,99528.0,487.0,3487.0,103077.0,103097.0,197.0,210.0,279.0,573.0,2625.0,60.0,2793.0,194.0,939.0,518.0,1257.0,270.0,1414.0,460.0,126.0,310.0,680.0,530.0,1366.0,5666.0,6219.0,8082.0,12662.0,14.0,6311.0,4848.0,2189.0,1930.0,32.0,4402.0,340.0,149.0,6106.0,478.0,468.0,826.0,561.0,100.0,265.0,622.0,4662.0,1266.0,1125.0,11.0,49.0,0.0,3.0,699.0,228.0,2355.0,281.0,10129.0,11305.0,10236.0,1733.0,24937.0,4977.0,2642.0,6311.0,31248.0,31248.0,31322.0,31322.0,107.0,136800.0,69.0,85.0,2.0,1.0,328.0,595.0,142336.0,4601.0,143208.0,1002.0,397.0,825.0,145606.0
2010-06-25,23303.0,16314.0,4656.0,5432.0,4692.0,11236.0,232.0,778.0,2085.0,3617.0,2096.0,5713.0,195.0,6771.0,12704.0,20777.0,22626.0,2916.0,25415.0,1821.0,2692.0,108.0,124132.0,3823.0,131091.0,90000.0,4825.0,2287.0,97316.0,2603.0,99164.0,453.0,3358.0,102586.0,102606.0,196.0,208.0,278.0,546.0,2645.0,57.0,2808.0,181.0,898.0,492.0,1246.0,262.0,1401.0,460.0,95.0,294.0,673.0,529.0,1353.0,5589.0,6129.0,7944.0,12640.0,14.0,6276.0,4820.0,2152.0,1896.0,32.0,4341.0,323.0,142.0,6068.0,462.0,457.0,796.0,528.0,97.0,279.0,593.0,4644.0,1256.0,1110.0,12.0,47.0,0.0,3.0,691.0,218.0,2257.0,276.0,9970.0,11117.0,9846.0,1686.0,24217.0,4727.0,2592.0,6046.0,30263.0,30263.0,30334.0,30334.0,100.0,135244.0,68.0,81.0,0.0,1.0,313.0,578.0,140559.0,4596.0,141411.0,985.0,393.0,876.0,143788.0
2010-06-26,22506.0,14258.0,4489.0,5213.0,4428.0,10918.0,222.0,743.0,2023.0,3506.0,2034.0,5540.0,181.0,6548.0,12570.0,20449.0,22290.0,2773.0,24739.0,1772.0,2647.0,100.0,117972.0,3606.0,126307.0,90000.0,4625.0,2190.0,97016.0,2631.0,98831.0,425.0,3218.0,102108.0,102127.0,192.0,202.0,276.0,519.0,2664.0,55.0,2827.0,169.0,856.0,477.0,1238.0,270.0,1395.0,461.0,57.0,241.0,665.0,530.0,1234.0,5534.0,6061.0,7830.0,12618.0,13.0,6245.0,4794.0,2112.0,1859.0,32.0,4268.0,307.0,135.0,6029.0,449.0,449.0,769.0,498.0,95.0,289.0,571.0,4626.0,1245.0,1092.0,9.0,45.0,0.0,3.0,662.0,209.0,2168.0,269.0,9824.0,10950.0,9492.0,1641.0,23582.0,4517.0,2432.0,5825.0,29407.0,29407.0,29476.0,29476.0,95.0,133824.0,67.0,77.0,0.0,1.0,303.0,551.0,138906.0,4593.0,139738.0,971.0,395.0,889.0,142149.0
2010-06-27,21674.0,12136.0,4221.0,4990.0,4141.0,10386.0,208.0,707.0,1957.0,3385.0,1933.0,5318.0,177.0,6335.0,12021.0,20194.0,22030.0,2633.0,24251.0,1725.0,2602.0,99.0,113035.0,3390.0,119893.0,90000.0,4349.0,2096.0,96714.0,2708.0,98513.0,409.0,3096.0,101669.0,101687.0,179.0,190.0,275.0,492.0,2685.0,52.0,2845.0,158.0,813.0,449.0,1227.0,284.0,1400.0,461.0,42.0,219.0,652.0,530.0,1145.0,5461.0,5976.0,7716.0,12597.0,12.0,6213.0,4769.0,2076.0,1825.0,33.0,4195.0,290.0,131.0,5992.0,436.0,440.0,741.0,480.0,89.0,297.0,543.0,4606.0,1235.0,1085.0,8.0,44.0,0.0,3.0,593.0,200.0,2077.0,260.0,9679.0,10786.0,9151.0,1598.0,22997.0,4329.0,2365.0,5629.0,28626.0,28626.0,28693.0,28693.0,91.0,132540.0,67.0,74.0,0.0,1.0,294.0,530.0,137386.0,4583.0,138192.0,954.0,385.0,852.0,140552.0
2010-06-28,21326.0,10129.0,4042.0,4830.0,4019.0,10043.0,198.0,679.0,1879.0,3252.0,1817.0,5069.0,175.0,6074.0,11454.0,19969.0,21806.0,2490.0,23772.0,1679.0,2560.0,97.0,110113.0,3193.0,116684.0,90000.0,4087.0,2008.0,96357.0,2544.0,98142.0,389.0,2958.0,101169.0,101190.0,171.0,179.0,273.0,442.0,2704.0,50.0,2860.0,150.0,774.0,421.0,1220.0,287.0,1407.0,461.0,46.0,211.0,641.0,530.0,1087.0,5381.0,5885.0,7581.0,12576.0,11.0,6180.0,4744.0,2040.0,1792.0,33.0,4126.0,274.0,124.0,5952.0,418.0,426.0,710.0,450.0,85.0,285.0,509.0,4586.0,1225.0,1074.0,8.0,43.0,0.0,3.0,629.0,192.0,1990.0,255.0,9551.0,10634.0,8819.0,1558.0,22422.0,4161.0,2285.0,5454.0,27876.0,27876.0,27940.0,27940.0,87.0,131321.0,66.0,71.0,0.0,1.0,288.0,512.0,135958.0,4586.0,136753.0,929.0,378.0,821.0,139047.0
2010-06-29,20989.0,8300.0,3894.0,4682.0,3892.0,9683.0,192.0,653.0,1793.0,3117.0,1749.0,4866.0,170.0,5822.0,11009.0,19713.0,21546.0,2350.0,23344.0,1635.0,2519.0,98.0,107060.0,3013.0,113392.0,90000.0,3893.0,1924.0,96024.0,2393.0,97837.0,446.0,2838.0,100721.0,100737.0,170.0,172.0,273.0,404.0,2725.0,49.0,2881.0,141.0,737.0,404.0,1215.0,298.0,1420.0,460.0,41.0,194.0,633.0,530.0,1043.0,5275.0,5767.0,7433.0,12555.0,9.0,6148.0,4719.0,2004.0,1759.0,34.0,4057.0,257.0,115.0,5909.0,403.0,415.0,684.0,421.0,82.0,268.0,489.0,4570.0,1214.0,1057.0,8.0,41.0,0.0,4.0,568.0,185.0,1883.0,252.0,9407.0,10478.0,8497.0,1518.0,21880.0,4010.0,2223.0,5297.0,27177.0,27177.0,27239.0,27239.0,82.0,130099.0,65.0,70.0,0.0,1.0,284.0,508.0,134527.0,4590.0,135313.0,916.0,377.0,798.0,137552.0
2010-06-30,21150.0,7304.0,3899.0,4623.0,3728.0,9645.0,191.0,622.0,1707.0,2985.0,1707.0,4692.0,162.0,5611.0,10745.0,19462.0,21291.0,2208.0,22823.0,1593.0,2479.0,92.0,104545.0,2848.0,110517.0,91250.0,3723.0,1845.0,96734.0,2281.0,98347.0,489.0,2755.0,100875.0,100824.0,163.0,162.0,272.0,370.0,2747.0,47.0,2903.0,134.0,703.0,387.0,1214.0,314.0,1441.0,459.0,34.0,193.0,627.0,529.0,1006.0,5162.0,5640.0,7262.0,12534.0,7.0,6119.0,4696.0,1969.0,1726.0,32.0,3986.0,241.0,109.0,5868.0,387.0,402.0,656.0,394.0,77.0,261.0,460.0,4550.0,1204.0,1046.0,8.0,39.0,0.0,2.0,487.0,176.0,1781.0,248.0,9241.0,10294.0,8171.0,1479.0,21316.0,3869.0,2130.0,5152.0,26468.0,26468.0,26527.0,26527.0,77.0,129036.0,65.0,67.0,0.0,0.0,268.0,488.0,133232.0,4593.0,134003.0,911.0,379.0,780.0,136190.0
2010-07-01,20733.0,7140.0,3720.0,4409.0,3419.0,9293.0,176.0,593.0,1625.0,2857.0,1598.0,4455.0,160.0,5424.0,10530.0,19209.0,21034.0,2083.0,22388.0,1552.0,2446.0,92.0,104244.0,2695.0,109433.0,94828.0,3680.0,1769.0,100054.0,2181.0,101445.0,414.0,2667.0,103497.0,103299.0,163.0,159.0,277.0,345.0,2768.0,46.0,2912.0,128.0,674.0,384.0,1201.0,319.0,1451.0,459.0,28.0,168.0,620.0,530.0,974.0,5070.0,5538.0,7102.0,12513.0,6.0,6085.0,4671.0,1938.0,1698.0,31.0,3928.0,235.0,103.0,5829.0,374.0,392.0,632.0,365.0,74.0,259.0,456.0,4532.0,1196.0,1040.0,8.0,38.0,0.0,3.0,484.0,170.0,1688.0,245.0,9104.0,10142.0,7867.0,1443.0,21003.0,3745.0,2125.0,5030.0,26032.0,26032.0,26089.0,26089.0,72.0,129102.0,64.0,65.0,1.0,-0.0,253.0,465.0,132820.0,4591.0,133523.0,913.0,376.0,770.0,135597.0
2010-07-02,19943.0,7103.0,3630.0,4324.0,3209.0,9057.0,163.0,570.0,1549.0,2728.0,1447.0,4175.0,152.0,5123.0,10070.0,18660.0,20454.0,1984.0,21692.0,1512.0,2405.0,90.0,103104.0,2553.0,108628.0,95000.0,3532.0,1697.0,100390.0,2151.0,102126.0,352.0,2542.0,104704.0,104709.0,158.0,151.0,282.0,323.0,2793.0,44.0,2924.0,122.0,645.0,378.0,1170.0,302.0,1453.0,459.0,40.0,170.0,620.0,519.0,945.0,4970.0,5429.0,6961.0,12492.0,6.0,6054.0,4646.0,1899.0,1662.0,34.0,3856.0,235.0,97.0,5790.0,363.0,384.0,611.0,336.0,70.0,267.0,430.0,4511.0,1187.0,1029.0,9.0,37.0,0.0,1.0,466.0,163.0,1640.0,242.0,8977.0,9977.0,7585.0,1410.0,20614.0,3613.0,2065.0,4891.0,25505.0,25505.0,25559.0,25559.0,67.0,131469.0,63.0,63.0,1.0,1.0,256.0,459.0,134793.0,4575.0,135384.0,918.0,359.0,764.0,137251.0
2010-07-03,19567.0,7064.0,3549.0,4168.0,3042.0,8822.0,156.0,548.0,1478.0,2604.0,1321.0,3925.0,151.0,4836.0,9731.0,17917.0,19658.0,1887.0,20759.0,1474.0,2368.0,87.0,100979.0,2417.0,106338.0,95000.0,3260.0,1629.0,100165.0,2148.0,101876.0,323.0,2441.0,104366.0,104382.0,150.0,139.0,288.0,304.0,2818.0,42.0,2937.0,116.0,619.0,369.0,1143.0,271.0,1447.0,459.0,42.0,174.0,625.0,512.0,919.0,4893.0,5342.0,6836.0,12470.0,5.0,6008.0,4610.0,1859.0,1626.0,33.0,3784.0,235.0,93.0,5753.0,350.0,374.0,587.0,307.0,66.0,257.0,403.0,4491.0,1180.0,1011.0,8.0,35.0,0.0,1.0,464.0,157.0,1597.0,239.0,8878.0,9856.0,7323.0,1377.0,20139.0,3489.0,2029.0,4761.0,24900.0,24900.0,24952.0,24952.0,60.0,131355.0,63.0,60.0,1.0,1.0,252.0,456.0,134923.0,4551.0,135602.0,911.0,356.0,757.0,137705.0
2010-07-04,19165.0,7028.0,3393.0,4006.0,3016.0,8509.0,146.0,531.0,1411.0,2494.0,1218.0,3712.0,148.0,4585.0,9384.0,17231.0,18923.0,1793.0,19961.0,1437.0,2333.0,87.0,99017.0,2288.0,104185.0,95000.0,3049.0,1564.0,99849.0,2103.0,101549.0,309.0,2345.0,103952.0,103970.0,142.0,128.0,294.0,286.0,2843.0,41.0,2951.0,111.0,593.0,366.0,1118.0,248.0,1427.0,459.0,43.0,178.0,626.0,518.0,897.0,4829.0,5272.0,6746.0,12449.0,5.0,5974.0,4579.0,1812.0,1581.0,33.0,3707.0,235.0,91.0,5726.0,340.0,367.0,569.0,286.0,63.0,241.0,397.0,4472.0,1173.0,989.0,8.0,33.0,0.0,1.0,447.0,151.0,1560.0,238.0,8771.0,9727.0,7078.0,1344.0,19704.0,3378.0,1933.0,4645.0,24349.0,24349.0,24398.0,24398.0,52.0,130406.0,62.0,55.0,1.0,1.0,230.0,429.0,133792.0,4527.0,134448.0,909.0,355.0,747.0,136567.0
2010-07-05,18750.0,6999.0,3279.0,3863.0,2944.0,8615.0,135.0,514.0,1349.0,2392.0,1128.0,3520.0,142.0,4364.0,9020.0,16569.0,18212.0,1695.0,19113.0,1402.0,2299.0,86.0,97766.0,2166.0,102547.0,95000.0,2884.0,1503.0,99577.0,2003.0,101267.0,320.0,2215.0,103530.0,103546.0,138.0,122.0,299.0,273.0,2868.0,41.0,2983.0,108.0,570.0,367.0,1093.0,253.0,1404.0,459.0,39.0,153.0,623.0,515.0,871.0,4763.0,5195.0,6636.0,12427.0,2.0,5947.0,4560.0,1778.0,1547.0,33.0,3611.0,235.0,86.0,5701.0,329.0,358.0,547.0,264.0,60.0,232.0,376.0,4452.0,1165.0,971.0,8.0,32.0,0.0,1.0,393.0,145.0,1524.0,237.0,8679.0,9612.0,6850.0,1312.0,19284.0,3272.0,1865.0,5963.0,25248.0,25248.0,25295.0,25295.0,48.0,129526.0,62.0,51.0,0.0,1.0,218.0,394.0,132630.0,4512.0,133253.0,911.0,356.0,738.0,135349.0
2010-07-06,18881.0,6972.0,3260.0,3858.0,2823.0,9558.0,127.0,496.0,1291.0,2288.0,1049.0,3337.0,139.0,4160.0,9497.0,15918.0,17513.0,1597.0,18253.0,1367.0,2267.0,84.0,96792.0,2053.0,101440.0,95000.0,2735.0,1444.0,99350.0,1932.0,101054.0,314.0,2142.0,103235.0,103248.0,134.0,119.0,304.0,257.0,2892.0,39.0,3009.0,104.0,548.0,352.0,1071.0,264.0,1401.0,459.0,39.0,144.0,623.0,492.0,845.0,4702.0,5123.0,6527.0,12406.0,1.0,5906.0,4529.0,1743.0,1517.0,33.0,3536.0,235.0,80.0,5675.0,318.0,350.0,529.0,244.0,57.0,226.0,361.0,4432.0,1158.0,961.0,8.0,31.0,0.0,1.0,379.0,139.0,1483.0,233.0,8598.0,9511.0,6638.0,1282.0,18901.0,3168.0,1827.0,12999.0,31900.0,31900.0,31945.0,31945.0,44.0,133931.0,61.0,50.0,0.0,1.0,210.0,370.0,135684.0,4500.0,135994.0,901.0,349.0,733.0,137515.0
2010-07-07,18680.0,6945.0,3182.0,3632.0,2655.0,9324.0,123.0,482.0,1236.0,2200.0,981.0,3181.0,134.0,3970.0,9937.0,15300.0,16848.0,1500.0,17475.0,1334.0,2235.0,84.0,95549.0,1950.0,100148.0,95000.0,2597.0,1387.0,99145.0,1817.0,100798.0,266.0,2059.0,102904.0,102918.0,126.0,108.0,309.0,242.0,2916.0,38.0,3018.0,101.0,526.0,340.0,1048.0,242.0,1405.0,459.0,41.0,158.0,626.0,481.0,823.0,4649.0,5061.0,6436.0,12386.0,0.0,5852.0,4483.0,1693.0,1473.0,33.0,3471.0,235.0,75.0,5649.0,308.0,341.0,510.0,225.0,53.0,216.0,350.0,4413.0,1151.0,953.0,8.0,29.0,0.0,1.0,357.0,134.0,1450.0,233.0,8529.0,9419.0,6445.0,1254.0,18547.0,3068.0,1794.0,13125.0,31672.0,31672.0,31715.0,31715.0,38.0,136488.0,61.0,49.0,1.0,1.0,208.0,356.0,139113.0,4485.0,139632.0,884.0,345.0,722.0,141562.0
2010-07-08,17915.0,6920.0,2996.0,3396.0,2470.0,8895.0,111.0,463.0,1185.0,2115.0,924.0,3039.0,130.0,3806.0,9581.0,14683.0,16184.0,1419.0,16715.0,1302.0,2203.0,82.0,93631.0,1851.0,98272.0,95000.0,2467.0,1332.0,98953.0,1738.0,100573.0,238.0,1930.0,102551.0,102565.0,119.0,96.0,310.0,230.0,2940.0,36.0,3030.0,98.0,509.0,350.0,1022.0,211.0,1397.0,459.0,39.0,158.0,628.0,489.0,803.0,4596.0,5002.0,6358.0,12370.0,0.0,5817.0,4451.0,1641.0,1421.0,32.0,3396.0,246.0,70.0,5624.0,300.0,336.0,493.0,204.0,51.0,211.0,335.0,4400.0,1144.0,934.0,8.0,28.0,0.0,1.0,319.0,129.0,1417.0,231.0,8458.0,9328.0,6261.0,1227.0,18188.0,2972.0,1725.0,13026.0,31214.0,31214.0,31254.0,31254.0,31.0,135708.0,60.0,44.0,0.0,1.0,204.0,347.0,138220.0,4465.0,138760.0,887.0,347.0,712.0,140796.0
2010-07-09,17268.0,6898.0,2854.0,3216.0,2314.0,8544.0,100.0,445.0,1138.0,2025.0,872.0,2897.0,127.0,3649.0,9127.0,14078.0,15531.0,1375.0,16097.0,1271.0,2172.0,79.0,91833.0,1756.0,96229.0,95000.0,2345.0,1280.0,98771.0,1699.0,100370.0,220.0,1813.0,102224.0,102237.0,114.0,90.0,316.0,219.0,2968.0,36.0,3058.0,96.0,499.0,363.0,996.0,204.0,1380.0,459.0,38.0,144.0,629.0,486.0,783.0,4530.0,4928.0,6261.0,12368.0,0.0,5801.0,4440.0,1609.0,1387.0,32.0,3300.0,572.0,66.0,5599.0,290.0,327.0,477.0,182.0,48.0,210.0,319.0,4392.0,1138.0,910.0,8.0,25.0,0.0,2.0,309.0,124.0,1385.0,229.0,8371.0,9221.0,6082.0,1200.0,17855.0,2878.0,1670.0,12930.0,30784.0,30784.0,30822.0,30822.0,25.0,134896.0,59.0,41.0,0.0,1.0,192.0,328.0,137202.0,4454.0,137719.0,902.0,357.0,711.0,139751.0
2010-07-10,17071.0,6882.0,2804.0,3111.0,2275.0,8351.0,94.0,439.0,1093.0,1943.0,826.0,2769.0,128.0,3502.0,8781.0,13511.0,14919.0,1333.0,15550.0,1241.0,2143.0,81.0,90571.0,1666.0,94718.0,92500.0,2231.0,1231.0,96632.0,1684.0,98723.0,207.0,1741.0,101029.0,101166.0,112.0,88.0,321.0,208.0,2997.0,34.0,3092.0,93.0,489.0,359.0,972.0,221.0,1372.0,459.0,39.0,184.0,635.0,486.0,766.0,4469.0,4862.0,6174.0,12367.0,0.0,5783.0,4430.0,1588.0,1368.0,32.0,3241.0,1077.0,63.0,5585.0,283.0,323.0,465.0,171.0,48.0,209.0,318.0,4386.0,1131.0,909.0,8.0,24.0,0.0,2.0,322.0,120.0,1351.0,231.0,8300.0,9128.0,5916.0,1176.0,17528.0,2788.0,1674.0,12835.0,30364.0,30364.0,30400.0,30400.0,22.0,134107.0,59.0,39.0,1.0,1.0,196.0,323.0,136216.0,4437.0,136704.0,908.0,356.0,716.0,138757.0
2010-07-11,17322.0,6866.0,2781.0,3054.0,2281.0,8279.0,91.0,428.0,1051.0,1879.0,796.0,2674.0,122.0,3368.0,8600.0,12960.0,14324.0,1286.0,14846.0,1212.0,2115.0,78.0,89493.0,1584.0,93550.0,85000.0,2126.0,1184.0,88617.0,1632.0,90515.0,197.0,1706.0,92963.0,93261.0,106.0,82.0,327.0,199.0,3026.0,33.0,3114.0,91.0,480.0,345.0,947.0,214.0,1373.0,459.0,40.0,214.0,641.0,520.0,754.0,4405.0,4794.0,6097.0,12366.0,0.0,5781.0,4430.0,1570.0,1351.0,32.0,3199.0,1582.0,60.0,5703.0,276.0,317.0,450.0,164.0,45.0,205.0,300.0,4377.0,1125.0,899.0,8.0,23.0,0.0,2.0,289.0,116.0,1318.0,231.0,8249.0,9056.0,5765.0,1152.0,17245.0,2707.0,1643.0,12750.0,29996.0,29996.0,30030.0,30030.0,18.0,130029.0,58.0,36.0,1.0,1.0,187.0,324.0,132888.0,4422.0,133551.0,886.0,346.0,712.0,135990.0
2010-07-12,16792.0,6844.0,2673.0,2895.0,2107.0,8037.0,81.0,410.0,1012.0,1811.0,769.0,2581.0,119.0,3265.0,8442.0,12395.0,13712.0,1241.0,14101.0,1184.0,2088.0,75.0,88141.0,1505.0,92132.0,85000.0,2027.0,1138.0,88288.0,1544.0,89850.0,188.0,1653.0,91533.0,91543.0,99.0,75.0,333.0,189.0,3056.0,32.0,3133.0,88.0,470.0,343.0,922.0,197.0,1369.0,459.0,38.0,215.0,648.0,530.0,737.0,4343.0,4722.0,6004.0,12365.0,0.0,5802.0,4459.0,1575.0,1353.0,32.0,3149.0,2087.0,56.0,6099.0,267.0,310.0,435.0,147.0,43.0,201.0,286.0,4367.0,1119.0,881.0,8.0,21.0,0.0,2.0,256.0,111.0,1278.0,230.0,8227.0,8996.0,5620.0,1127.0,16982.0,2626.0,1581.0,12667.0,29649.0,29649.0,29681.0,29681.0,11.0,123480.0,58.0,32.0,0.0,1.0,167.0,301.0,125648.0,4404.0,126255.0,872.0,342.0,700.0,128665.0
